product_key,staff_key,customer_key,order_quantity,order_total_money,order_discount,order_shipping_cost,order_profit,order_payment_method,order_date_time
36,8131,4517,4.0,162.49999999999997,0.4,1.7,16.8,money_order,2018-04-26 22:25:25
37,2967,16026,1.0,50.699999999999996,0.4,3.9,39.0,credit_card,2018-06-08 18:19:20
38,2008,8901,1.0,86.5,0.3,3.2,31.9,money_order,2018-09-16 17:49:40
39,5251,6345,4.0,350.09999999999997,0.3,2.9,29.1,money_order,2018-03-16 11:28:55
40,2033,22384,5.0,281.4,0.2,1.4,14.0,credit_card,2018-09-27 23:39:16
41,3057,4136,4.0,430.40000000000003,0.2,4.8,47.7,credit_card,2018-02-24 20:58:08
32,446,4824,3.0,399.8,0.4,11.0,110.1,money_order,2018-03-10 18:15:03
33,8622,20252,1.0,181.5,0.2,12.7,126.8,credit_card,2018-07-13 13:53:47
34,4561,18367,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-10-01 19:16:12
35,1993,28699,1.0,150.7,0.4,13.9,138.9,e_wallet,2018-09-24 14:56:25
36,8132,12122,3.0,163.0,0.2,2.2,22.3,money_order,2018-05-08 11:59:25
37,4436,37354,1.0,54.599999999999994,0.4,7.8,78.0,credit_card,2018-12-14 12:30:17
38,3094,8745,3.0,216.7,0.4,2.5,24.7,credit_card,2018-04-20 22:30:23
39,6117,32753,1.0,90.8,0.3,4.0,40.3,credit_card,2018-12-03 18:53:17
40,3684,2036,1.0,59.5,0.2,3.5,35.0,credit_card,2018-01-25 10:08:14
41,320,19557,4.0,429.8,0.2,4.2,42.4,money_order,2018-07-06 15:03:51
32,5513,16764,3.0,463.99999999999994,0.3,10.4,103.6,money_order,2018-09-10 17:04:52
33,6806,8367,1.0,159.5,0.3,11.8,118.3,credit_card,2018-10-06 15:55:22
34,8213,5172,3.0,62.3,0.4,1.1,11.3,credit_card,2018-03-05 22:39:37
35,1189,19505,1.0,173.7,0.3,14.1,141.2,credit_card,2018-07-06 23:55:06
36,3716,2225,1.0,50.3,0.3,3.4,33.5,credit_card,2018-09-18 13:05:04
37,7735,3209,4.0,251.60000000000002,0.2,2.0,19.5,credit_card,2018-02-12 17:27:02
38,2732,5594,5.0,418.6,0.3,2.1,21.2,credit_card,2018-03-09 17:41:47
39,267,36422,4.0,400.7,0.2,3.9,39.0,credit_card,2018-12-04 16:27:08
40,6201,15723,1.0,56.0,0.3,7.0,70.0,credit_card,2018-10-20 00:02:09
41,2852,14461,5.0,467.49999999999994,0.3,2.0,19.8,credit_card,2018-05-22 11:59:15
32,6216,4745,5.0,657.3,0.4,9.3,92.8,credit_card,2018-11-23 12:32:01
33,6260,36079,4.0,601.4,0.3,10.6,105.7,credit_card,2018-11-30 11:47:28
34,1708,21153,4.0,82.5,0.4,0.9,8.5,money_order,2018-12-16 07:01:56
35,4801,36840,5.0,694.2,0.4,10.2,102.4,credit_card,2018-12-08 23:56:20
36,7949,1300,4.0,162.49999999999997,0.4,1.7,16.8,credit_card,2018-10-08 20:36:28
37,8253,4386,1.0,62.39999999999999,0.3,7.8,78.0,credit_card,2018-02-26 03:29:28
38,5524,22102,5.0,418.6,0.3,2.1,21.2,credit_card,2018-09-16 15:56:30
39,4879,2762,1.0,103.10000000000001,0.2,3.9,39.0,money_order,2018-04-03 20:03:34
40,2638,37952,4.0,225.8,0.2,1.8,17.5,money_order,2018-12-20 09:49:45
41,373,34805,1.0,97.1,0.3,4.0,39.7,credit_card,2018-11-16 10:59:06
32,2626,13674,4.0,703.1,0.2,11.9,118.7,credit_card,2018-06-24 14:23:40
33,4304,38296,4.0,601.4,0.3,10.6,105.7,money_order,2018-12-23 17:39:12
34,2539,26204,1.0,30.6,0.2,3.4,34.0,credit_card,2018-09-02 13:35:00
35,4533,32686,4.0,558.4,0.4,11.2,111.5,credit_card,2018-12-19 13:11:24
36,6367,4282,3.0,163.0,0.2,2.2,22.3,money_order,2018-03-21 01:13:33
37,3061,7111,5.0,235.6,0.4,1.6,15.6,credit_card,2018-03-28 20:35:29
38,1039,28848,1.0,86.8,0.3,3.5,35.4,credit_card,2018-09-25 09:11:40
39,662,31280,1.0,103.10000000000001,0.2,3.9,39.0,credit_card,2018-12-14 00:19:49
40,7885,452,1.0,56.0,0.3,7.0,70.0,money_order,2018-01-06 08:49:54
41,399,26440,1.0,84.6,0.4,4.8,47.7,credit_card,2018-09-04 19:53:51
32,6112,5562,1.0,186.0,0.2,13.2,131.7,credit_card,2018-12-30 16:27:33
33,71,1604,5.0,641.9,0.4,8.9,88.8,credit_card,2018-01-19 13:52:01
34,6235,24660,1.0,27.199999999999996,0.3,3.4,34.0,credit_card,2018-08-15 14:09:34
35,542,27412,1.0,149.79999999999998,0.4,13.0,129.8,credit_card,2018-10-10 19:37:05
36,6088,2114,1.0,50.3,0.3,3.4,33.5,credit_card,2018-01-26 14:08:44
37,3047,3289,4.0,220.39999999999998,0.3,2.0,19.5,credit_card,2018-11-05 09:58:57
38,1115,27551,3.0,252.7,0.3,2.8,28.3,credit_card,2018-09-14 08:14:17
39,165,12163,4.0,299.99999999999994,0.4,2.4,24.2,money_order,2018-05-17 16:37:19
40,1136,35434,1.0,56.0,0.3,7.0,70.0,credit_card,2018-11-21 23:02:33
41,3184,19808,1.0,111.60000000000001,0.2,5.2,51.7,credit_card,2018-11-25 12:23:08
32,7771,29641,1.0,185.5,0.2,12.7,127.4,money_order,2018-10-02 16:34:22
33,8413,32097,5.0,746.3,0.3,7.8,78.3,credit_card,2018-10-25 20:52:04
34,3848,18766,4.0,82.5,0.4,0.9,8.5,credit_card,2018-08-14 10:07:30
35,1815,23207,1.0,173.29999999999998,0.3,13.7,136.6,credit_card,2018-08-03 10:23:54
36,2919,8969,5.0,269.3,0.2,1.3,13.4,money_order,2018-04-22 11:56:01
37,1114,7518,1.0,62.39999999999999,0.3,7.8,78.0,credit_card,2018-04-04 12:02:04
38,3051,5921,1.0,86.5,0.3,3.2,31.9,e_wallet,2018-03-12 11:14:59
39,4752,12463,3.0,226.1,0.4,2.9,29.1,credit_card,2018-11-27 14:55:41
40,8333,4392,1.0,56.0,0.3,7.0,70.0,credit_card,2018-02-26 18:32:32
41,2520,24020,1.0,97.6,0.3,4.5,45.0,credit_card,2018-08-09 22:25:41
32,6715,12603,5.0,657.3,0.4,9.3,92.8,money_order,2018-05-11 11:52:34
33,8760,16190,3.0,390.40000000000003,0.4,10.6,105.7,credit_card,2018-06-09 18:53:36
34,1216,8836,3.0,72.49999999999999,0.3,1.1,11.3,credit_card,2018-04-20 14:49:01
35,5471,9525,1.0,173.7,0.3,14.1,141.2,credit_card,2018-04-24 15:09:28
36,7083,11206,1.0,53.6,0.3,6.7,67.0,credit_card,2018-05-03 19:31:30
37,4124,14604,3.0,166.39999999999998,0.3,2.6,26.0,money_order,2018-05-23 13:53:31
38,7343,4875,5.0,479.3,0.2,3.3,33.1,credit_card,2018-10-17 19:21:01
39,1871,11164,5.0,436.5,0.3,2.5,25.4,debit_card,2018-05-03 17:24:18
40,4016,26454,1.0,59.5,0.2,3.5,35.0,money_order,2018-09-04 13:01:04
41,7900,6537,1.0,97.1,0.3,4.0,39.7,credit_card,2018-11-04 21:05:04
32,8282,2027,5.0,764.2,0.3,8.2,82.0,credit_card,2018-01-25 00:25:07
33,7396,31816,1.0,160.2,0.3,12.5,124.7,credit_card,2018-12-18 22:52:15
34,1309,34197,3.0,82.7,0.2,1.1,11.3,debit_card,2018-11-12 23:18:04
35,3166,1530,5.0,809.4,0.3,11.4,113.8,credit_card,2018-01-18 01:12:36
36,7736,30853,1.0,43.599999999999994,0.4,3.4,33.5,credit_card,2018-10-13 12:40:46
37,2840,24104,5.0,235.6,0.4,1.6,15.6,credit_card,2018-08-10 22:39:20
38,3319,29401,1.0,98.60000000000001,0.2,3.4,34.2,e_wallet,2018-09-30 23:48:13
39,5130,30292,1.0,90.0,0.3,3.2,31.6,money_order,2018-11-03 11:03:47
40,5748,719,1.0,45.5,0.4,3.5,35.0,credit_card,2018-01-09 15:35:13
41,8326,12597,1.0,84.6,0.4,4.8,47.7,money_order,2018-05-11 20:36:36
32,3138,37105,4.0,614.0999999999999,0.3,9.3,92.8,credit_card,2018-12-11 18:38:22
33,1211,8215,5.0,748.4,0.3,9.9,99.4,credit_card,2018-04-13 13:05:04
34,5757,10559,1.0,28.900000000000002,0.2,1.7,17.0,credit_card,2018-04-29 08:28:23
35,280,8918,5.0,924.5,0.2,12.5,125.2,credit_card,2018-08-27 19:33:49
36,344,1259,1.0,43.599999999999994,0.4,3.4,33.5,credit_card,2018-01-15 14:56:08
37,2202,8917,1.0,66.30000000000001,0.2,3.9,39.0,credit_card,2018-12-06 14:07:38
38,1031,35448,1.0,98.9,0.2,3.7,36.6,credit_card,2018-11-21 07:48:58
39,8091,3383,3.0,262.9,0.3,2.5,25.4,money_order,2018-02-13 15:20:19
40,5760,4014,1.0,45.5,0.4,3.5,35.0,credit_card,2018-05-24 13:47:09
41,623,6176,5.0,467.49999999999994,0.3,2.0,19.8,debit_card,2018-06-16 17:18:59
32,362,26093,1.0,186.20000000000002,0.2,13.4,133.8,money_order,2018-09-01 20:56:06
33,5888,1589,1.0,181.70000000000002,0.2,12.9,128.9,credit_card,2018-01-19 17:28:56
34,7026,19215,5.0,119.69999999999999,0.3,0.7,6.8,e_wallet,2018-07-04 08:11:03
35,6405,19048,4.0,742.6,0.2,13.0,129.8,credit_card,2018-07-03 12:10:13
36,1702,28440,3.0,122.8,0.4,2.2,22.3,credit_card,2018-09-22 16:03:02
37,4395,13730,1.0,58.49999999999999,0.3,3.9,39.0,credit_card,2018-05-17 02:28:51
38,7325,22284,1.0,74.3,0.4,2.9,29.5,credit_card,2018-07-27 08:30:45
39,2688,12967,5.0,499.8,0.2,3.8,37.8,credit_card,2018-05-13 00:15:40
40,1099,2781,1.0,52.5,0.3,3.5,35.0,credit_card,2018-09-23 11:12:58
41,5190,32438,3.0,282.59999999999997,0.3,3.3,33.1,credit_card,2018-10-29 11:04:42
32,6441,6485,4.0,615.8,0.3,11.0,110.1,money_order,2018-09-19 12:46:41
33,7478,33142,1.0,181.5,0.2,12.7,126.8,credit_card,2018-11-04 17:09:00
34,1615,29483,3.0,82.7,0.2,1.1,11.3,credit_card,2018-10-01 23:00:45
35,3114,26466,1.0,173.29999999999998,0.3,13.7,136.6,credit_card,2018-09-04 23:45:19
36,153,19045,1.0,50.3,0.3,3.4,33.5,e_wallet,2018-07-03 11:40:56
37,5775,31267,1.0,66.30000000000001,0.2,3.9,39.0,credit_card,2018-10-17 15:32:09
38,7053,29639,1.0,98.9,0.2,3.7,36.6,money_order,2018-10-02 17:48:30
39,2967,11477,1.0,103.10000000000001,0.2,3.9,39.0,credit_card,2018-07-22 22:50:04
40,2567,9480,1.0,63.0,0.2,7.0,70.0,credit_card,2018-04-24 20:39:01
41,5097,30187,1.0,97.1,0.3,4.0,39.7,credit_card,2018-10-07 20:38:13
32,4771,18678,1.0,186.20000000000002,0.2,13.4,133.8,money_order,2018-06-30 09:46:33
33,4941,25501,3.0,518.2,0.2,11.8,118.3,money_order,2018-08-23 10:37:17
34,8431,8723,5.0,119.69999999999999,0.3,0.7,6.8,money_order,2018-09-27 00:09:05
35,6922,14614,4.0,742.6,0.2,13.0,129.8,e_wallet,2018-08-14 10:32:00
36,7394,38672,1.0,50.3,0.3,3.4,33.5,credit_card,2018-12-27 10:40:00
37,6624,1889,5.0,235.6,0.4,1.6,15.6,money_order,2018-01-23 22:03:54
38,7738,23672,1.0,98.60000000000001,0.2,3.4,34.2,credit_card,2018-08-07 16:22:44
39,2150,19604,3.0,262.9,0.3,2.5,25.4,credit_card,2018-07-07 00:44:08
40,521,8437,3.0,149.3,0.3,2.3,23.3,credit_card,2018-04-16 19:52:55
41,4293,269,5.0,467.49999999999994,0.3,2.0,19.8,debit_card,2018-01-04 00:05:29
32,8679,6314,3.0,399.8,0.4,11.0,110.1,credit_card,2018-03-16 23:59:58
33,4802,24637,3.0,390.40000000000003,0.4,10.6,105.7,credit_card,2018-08-15 10:09:02
34,8259,2925,3.0,62.3,0.4,1.1,11.3,money_order,2018-02-08 18:31:36
35,4923,14143,1.0,196.3,0.2,13.9,138.9,money_order,2018-05-20 19:46:42
36,39,26186,3.0,163.0,0.2,2.2,22.3,credit_card,2018-12-05 08:15:47
37,2017,6470,4.0,189.2,0.4,2.0,19.5,money_order,2018-04-19 09:15:44
38,3030,6682,1.0,86.8,0.3,3.5,35.4,money_order,2018-12-04 15:23:16
39,1942,37538,3.0,262.9,0.3,2.5,25.4,credit_card,2018-12-16 11:19:46
40,7040,26425,1.0,45.5,0.4,3.5,35.0,e_wallet,2018-12-22 17:36:46
41,6128,6167,5.0,536.6,0.2,4.6,46.4,e_wallet,2018-03-14 16:02:58
32,6663,17414,4.0,615.8,0.3,11.0,110.1,credit_card,2018-06-20 16:32:37
33,4983,21614,4.0,601.4,0.3,10.6,105.7,credit_card,2018-07-23 15:09:44
34,596,13527,5.0,102.7,0.4,0.7,6.8,credit_card,2018-05-16 18:32:36
35,5667,14495,1.0,196.70000000000002,0.2,14.3,143.4,credit_card,2018-05-22 19:33:26
36,8323,7312,1.0,50.3,0.3,3.4,33.5,money_order,2018-04-01 11:39:19
37,2586,22813,3.0,166.39999999999998,0.3,2.6,26.0,credit_card,2018-07-30 21:21:22
38,7362,26056,4.0,287.59999999999997,0.4,2.0,20.0,credit_card,2018-08-28 14:08:26
39,3709,27921,1.0,103.4,0.2,4.2,41.5,credit_card,2018-09-17 19:57:28
40,3335,376,4.0,225.8,0.2,1.8,17.5,credit_card,2018-01-05 00:32:31
41,7624,11930,4.0,430.40000000000003,0.2,4.8,47.7,credit_card,2018-05-07 17:27:14
32,5320,33717,5.0,876.5,0.2,12.5,125.2,credit_card,2018-11-08 17:14:03
33,1636,1402,1.0,181.5,0.2,12.7,126.8,credit_card,2018-01-17 22:29:39
34,2335,28047,5.0,136.7,0.2,0.7,6.8,credit_card,2018-09-18 20:52:21
35,1578,28968,1.0,196.70000000000002,0.2,14.3,143.4,credit_card,2018-11-04 21:04:17
36,3746,449,4.0,189.29999999999998,0.3,1.7,16.8,credit_card,2018-01-06 05:44:55
37,5946,28289,1.0,70.2,0.2,7.8,78.0,credit_card,2018-09-20 14:41:52
38,7982,10802,1.0,74.3,0.4,2.9,29.5,credit_card,2018-05-01 10:56:19
39,4785,25024,3.0,301.6,0.2,4.0,40.3,money_order,2018-08-19 13:38:51
40,1715,7489,1.0,63.0,0.2,7.0,70.0,credit_card,2018-06-25 11:30:52
41,5295,28628,1.0,111.4,0.2,5.0,50.3,credit_card,2018-09-27 11:18:46
32,2604,6181,5.0,764.2,0.3,8.2,82.0,credit_card,2018-03-14 18:12:45
33,6207,19266,1.0,160.2,0.3,12.5,124.7,debit_card,2018-07-04 12:04:21
34,7924,447,1.0,22.099999999999998,0.4,1.7,17.0,credit_card,2018-01-06 16:44:05
35,2076,34532,5.0,924.5,0.2,12.5,125.2,credit_card,2018-11-14 19:44:14
36,7505,26443,1.0,57.0,0.2,3.4,33.5,credit_card,2018-09-26 10:03:06
37,5472,30106,5.0,274.6,0.3,1.6,15.6,credit_card,2018-10-06 12:47:39
38,3285,871,1.0,98.9,0.2,3.7,36.6,credit_card,2018-10-28 20:49:28
39,3011,6433,4.0,349.09999999999997,0.3,1.9,19.2,credit_card,2018-03-18 00:25:56
40,3947,3535,3.0,149.3,0.3,2.3,23.3,credit_card,2018-12-10 18:53:21
41,3351,9480,5.0,467.49999999999994,0.3,2.0,19.8,credit_card,2018-11-02 20:58:17
32,1627,8591,1.0,163.5,0.3,12.3,123.0,credit_card,2018-09-05 16:25:35
33,379,24920,4.0,599.6999999999999,0.3,8.9,88.8,credit_card,2018-08-18 19:28:54
34,5095,13740,4.0,109.70000000000002,0.2,0.9,8.5,e_wallet,2018-05-17 20:59:43
35,2895,4600,1.0,173.7,0.3,14.1,141.2,credit_card,2018-07-28 13:11:22
36,2748,33306,5.0,269.3,0.2,1.3,13.4,credit_card,2018-11-05 14:35:35
37,8225,5497,3.0,166.39999999999998,0.3,2.6,26.0,money_order,2018-03-08 18:58:34
38,6808,29018,3.0,289.1,0.2,3.5,35.4,money_order,2018-09-26 15:20:36
39,7617,25493,5.0,373.9,0.4,1.9,19.2,credit_card,2018-10-15 18:34:57
40,357,14122,4.0,197.8,0.3,1.8,17.5,e_wallet,2018-08-18 07:29:14
41,2561,19598,5.0,467.49999999999994,0.3,2.0,19.8,credit_card,2018-07-07 13:40:04
32,3081,17954,1.0,162.6,0.3,11.4,114.4,credit_card,2018-09-25 14:58:48
33,694,19406,5.0,856.0,0.2,12.0,120.5,credit_card,2018-07-05 10:34:57
34,1363,13868,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-05-18 09:22:05
35,8600,30174,1.0,196.3,0.2,13.9,138.9,credit_card,2018-10-07 18:38:09
36,5046,2633,5.0,269.3,0.2,1.3,13.4,credit_card,2018-07-29 12:08:21
37,4278,30304,1.0,66.30000000000001,0.2,3.9,39.0,credit_card,2018-10-08 09:52:41
38,3619,27003,4.0,335.7,0.3,2.5,24.7,credit_card,2018-12-04 10:51:13
39,84,22838,5.0,373.9,0.4,1.9,19.2,credit_card,2018-07-30 11:24:01
40,5896,17040,1.0,56.0,0.3,7.0,70.0,credit_card,2018-06-17 23:40:42
41,4485,14758,5.0,401.6,0.4,2.6,26.4,credit_card,2018-09-08 19:49:04
32,1614,15356,1.0,186.20000000000002,0.2,13.4,133.8,credit_card,2018-05-30 23:02:35
33,6517,35527,1.0,158.7,0.3,11.0,109.9,money_order,2018-11-22 17:18:16
34,4654,19538,1.0,30.6,0.2,3.4,34.0,credit_card,2018-07-06 21:06:43
35,7825,21929,5.0,925.7,0.2,13.7,136.6,credit_card,2018-07-25 17:37:28
36,6527,6350,1.0,43.599999999999994,0.4,3.4,33.5,credit_card,2018-12-26 18:15:51
37,5743,16595,5.0,313.6,0.2,1.6,15.6,money_order,2018-06-13 10:51:25
38,2608,9461,5.0,479.3,0.2,3.3,33.1,credit_card,2018-04-24 10:26:54
39,574,8008,1.0,90.8,0.3,4.0,40.3,credit_card,2018-04-11 09:32:27
40,2693,13135,5.0,211.4,0.4,1.4,14.0,e_wallet,2018-10-10 09:06:56
41,2401,28415,3.0,323.70000000000005,0.2,4.5,45.0,credit_card,2018-09-22 14:01:05
32,3952,38328,3.0,465.29999999999995,0.3,11.7,116.6,credit_card,2018-12-23 22:10:46
33,6751,20821,5.0,748.4,0.3,9.9,99.4,money_order,2018-07-18 14:22:42
34,3404,38665,1.0,28.900000000000002,0.2,1.7,17.0,credit_card,2018-12-27 21:43:26
35,2241,7032,1.0,172.1,0.3,12.5,125.2,e_wallet,2018-03-27 17:00:57
36,6612,20552,5.0,269.3,0.2,1.3,13.4,credit_card,2018-07-16 18:19:42
37,837,14574,4.0,251.60000000000002,0.2,2.0,19.5,money_order,2018-05-23 14:08:22
38,2193,9513,4.0,335.7,0.3,2.5,24.7,credit_card,2018-04-24 14:25:07
39,6022,2513,5.0,373.9,0.4,1.9,19.2,e_wallet,2018-03-21 15:18:29
40,6036,24753,1.0,49.0,0.4,7.0,70.0,credit_card,2018-08-16 14:13:43
41,6335,17968,5.0,468.79999999999995,0.3,3.3,33.1,credit_card,2018-06-25 01:48:46
32,7249,15505,4.0,528.5,0.4,10.1,101.4,money_order,2018-09-24 16:37:31
33,870,31362,3.0,452.99999999999994,0.3,9.9,99.4,money_order,2018-10-18 14:17:57
34,1273,16816,1.0,25.499999999999996,0.3,1.7,17.0,credit_card,2018-11-19 20:45:16
35,8738,1588,5.0,807.1,0.3,9.1,91.0,credit_card,2018-07-27 14:28:20
36,4553,735,1.0,60.300000000000004,0.2,6.7,67.0,money_order,2018-01-09 22:36:25
37,181,15041,4.0,251.60000000000002,0.2,2.0,19.5,credit_card,2018-05-28 17:18:03
38,5589,12853,3.0,289.1,0.2,3.5,35.4,credit_card,2018-08-14 16:25:15
39,1930,27045,1.0,90.8,0.3,4.0,40.3,money_order,2018-12-29 09:15:40
40,1521,2838,1.0,63.0,0.2,7.0,70.0,credit_card,2018-02-06 19:49:30
41,2658,15322,4.0,429.8,0.2,4.2,42.4,money_order,2018-05-30 15:07:48
32,8386,7428,1.0,186.20000000000002,0.2,13.4,133.8,credit_card,2018-04-03 09:55:46
33,2465,18425,5.0,641.9,0.4,8.9,88.8,credit_card,2018-06-29 13:22:40
34,4765,2501,3.0,62.3,0.4,1.1,11.3,credit_card,2018-02-01 16:38:25
35,6425,12606,1.0,196.70000000000002,0.2,14.3,143.4,money_order,2018-05-11 13:57:08
36,8003,5695,5.0,235.79999999999998,0.3,1.3,13.4,credit_card,2018-06-14 17:59:38
37,2423,3478,3.0,189.8,0.2,2.6,26.0,money_order,2018-09-16 10:13:10
38,3197,3631,3.0,216.7,0.4,2.5,24.7,credit_card,2018-07-21 12:08:27
39,2565,13754,3.0,301.6,0.2,4.0,40.3,money_order,2018-05-17 11:12:59
40,830,25143,3.0,128.3,0.4,2.3,23.3,money_order,2018-11-25 14:47:22
41,2288,3143,1.0,111.60000000000001,0.2,5.2,51.7,credit_card,2018-02-11 15:28:32
32,830,29858,1.0,186.0,0.2,13.2,131.7,credit_card,2018-12-09 09:49:25
33,2933,34039,1.0,138.9,0.4,12.3,122.6,credit_card,2018-11-10 14:10:21
34,945,8184,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-04-13 10:03:38
35,6161,37540,3.0,561.3000000000001,0.2,14.1,141.2,money_order,2018-12-16 10:22:33
36,7046,4880,3.0,163.0,0.2,2.2,22.3,money_order,2018-03-03 22:58:18
37,38,16800,4.0,220.39999999999998,0.3,2.0,19.5,credit_card,2018-09-24 10:53:12
38,4010,6532,1.0,98.60000000000001,0.2,3.4,34.2,credit_card,2018-03-19 01:19:02
39,2260,23888,3.0,262.9,0.3,2.5,25.4,credit_card,2018-12-21 15:05:19
40,4597,37620,1.0,59.5,0.2,3.5,35.0,money_order,2018-12-17 09:21:42
41,7102,2967,1.0,97.1,0.3,4.0,39.7,credit_card,2018-03-04 15:38:16
32,8089,32290,3.0,530.6999999999999,0.2,12.3,123.0,e_wallet,2018-10-27 13:55:13
33,777,20730,3.0,390.40000000000003,0.4,10.6,105.7,credit_card,2018-07-17 06:24:53
34,2840,7445,5.0,136.7,0.2,0.7,6.8,e_wallet,2018-05-11 14:57:00
35,5706,10885,3.0,490.19999999999993,0.3,11.4,113.8,credit_card,2018-05-01 10:54:06
36,3055,17379,5.0,269.3,0.2,1.3,13.4,credit_card,2018-06-19 19:53:50
37,2105,10966,3.0,189.8,0.2,2.6,26.0,credit_card,2018-05-02 14:35:12
38,7814,32442,5.0,417.4,0.3,0.9,9.3,credit_card,2018-10-29 23:21:58
39,8530,33394,5.0,499.8,0.2,3.8,37.8,credit_card,2018-11-14 15:25:36
40,2896,13986,4.0,197.8,0.3,1.8,17.5,credit_card,2018-12-29 12:34:35
41,369,22872,1.0,111.4,0.2,5.0,50.3,credit_card,2018-07-30 09:32:11
32,3511,25690,3.0,531.4,0.2,13.0,129.5,e_wallet,2018-08-25 01:44:20
33,6586,24711,1.0,158.7,0.3,11.0,109.9,credit_card,2018-08-16 10:48:14
34,3036,36249,1.0,27.199999999999996,0.3,3.4,34.0,credit_card,2018-12-02 14:52:09
35,6401,23146,1.0,196.70000000000002,0.2,14.3,143.4,credit_card,2018-09-05 15:05:59
36,5634,2029,1.0,46.9,0.4,6.7,67.0,credit_card,2018-01-25 09:53:12
37,8298,10752,5.0,313.6,0.2,1.6,15.6,credit_card,2018-04-30 18:37:18
38,6311,6304,1.0,98.9,0.2,3.7,36.6,credit_card,2018-03-16 15:50:09
39,4053,9148,4.0,400.7,0.2,3.9,39.0,money_order,2018-04-23 17:00:18
40,3355,5074,5.0,246.39999999999998,0.3,1.4,14.0,credit_card,2018-03-04 10:36:25
41,6462,168,1.0,97.69999999999999,0.3,4.6,46.4,credit_card,2018-01-03 14:27:59
32,688,14234,1.0,163.5,0.3,12.3,123.0,credit_card,2018-05-21 10:57:22
33,7766,22884,5.0,746.3,0.3,7.8,78.3,money_order,2018-07-30 20:41:36
34,6031,10240,4.0,109.70000000000002,0.2,0.9,8.5,credit_card,2018-07-08 20:26:08
35,1057,33689,5.0,694.2,0.4,10.2,102.4,credit_card,2018-11-08 13:17:15
36,6188,36108,1.0,53.6,0.3,6.7,67.0,credit_card,2018-12-01 16:43:12
37,5310,169,1.0,58.49999999999999,0.3,3.9,39.0,credit_card,2018-01-03 17:10:52
38,5952,35620,4.0,335.7,0.3,2.5,24.7,credit_card,2018-11-23 11:20:57
39,6273,33375,4.0,349.09999999999997,0.3,1.9,19.2,credit_card,2018-11-06 18:05:52
40,4795,7242,3.0,128.3,0.4,2.3,23.3,credit_card,2018-11-20 22:44:45
41,7573,1710,5.0,401.6,0.4,2.6,26.4,credit_card,2018-03-01 08:10:47
32,8538,9500,4.0,615.8,0.3,11.0,110.1,money_order,2018-04-24 11:17:38
33,277,26157,4.0,516.1,0.4,9.7,97.2,credit_card,2018-09-01 08:04:13
34,2790,15283,1.0,28.900000000000002,0.2,1.7,17.0,money_order,2018-10-10 20:14:04
35,3284,11793,4.0,650.5,0.3,12.1,120.6,money_order,2018-05-07 13:19:03
36,6194,5064,3.0,163.0,0.2,2.2,22.3,money_order,2018-03-04 14:55:31
37,308,7913,3.0,166.39999999999998,0.3,2.6,26.0,money_order,2018-04-10 13:18:13
38,5406,3707,1.0,99.0,0.2,3.8,37.8,money_order,2018-09-12 08:55:14
39,6876,15025,4.0,400.7,0.2,3.9,39.0,money_order,2018-11-23 11:29:01
40,4962,17370,4.0,197.8,0.3,1.8,17.5,money_order,2018-11-08 22:55:31
41,5284,23656,4.0,322.4,0.4,3.2,31.7,credit_card,2018-08-15 16:16:32
32,989,35953,1.0,164.2,0.3,13.0,129.5,credit_card,2018-11-29 22:38:40
33,1588,1037,4.0,687.5,0.2,12.3,122.6,credit_card,2018-01-12 21:25:26
34,6440,31901,1.0,25.499999999999996,0.3,1.7,17.0,credit_card,2018-10-24 21:23:07
35,2094,27432,3.0,422.5,0.4,12.1,120.6,credit_card,2018-10-25 09:53:29
36,691,14356,5.0,235.79999999999998,0.3,1.3,13.4,credit_card,2018-05-22 17:00:19
37,958,5124,5.0,235.6,0.4,1.6,15.6,credit_card,2018-07-29 14:12:01
38,6703,20912,3.0,252.7,0.3,2.8,28.3,money_order,2018-12-11 15:37:58
39,5817,30044,5.0,435.3,0.3,1.3,13.0,e_wallet,2018-10-06 00:49:14
40,2617,5674,4.0,225.8,0.2,1.8,17.5,credit_card,2018-03-10 19:30:45
41,3239,24016,4.0,376.09999999999997,0.3,3.7,37.0,credit_card,2018-09-03 15:01:09
32,5320,1592,5.0,876.5,0.2,12.5,125.2,credit_card,2018-01-19 09:26:47
33,3980,12942,3.0,518.2,0.2,11.8,118.3,money_order,2018-05-13 22:03:33
34,162,26922,1.0,30.6,0.2,3.4,34.0,credit_card,2018-09-08 09:41:45
35,3591,9946,4.0,742.6,0.2,13.0,129.8,credit_card,2018-04-26 15:06:42
36,4538,2869,1.0,60.300000000000004,0.2,6.7,67.0,credit_card,2018-06-14 17:09:25
37,4879,32326,1.0,62.39999999999999,0.3,7.8,78.0,credit_card,2018-10-28 14:34:48
38,8737,53,3.0,252.7,0.3,2.8,28.3,money_order,2018-01-01 15:19:14
39,2098,23659,1.0,103.4,0.2,4.2,41.5,money_order,2018-08-07 02:16:08
40,5853,20438,1.0,56.0,0.3,7.0,70.0,credit_card,2018-07-15 10:13:23
41,3149,17591,1.0,111.4,0.2,5.0,50.3,credit_card,2018-06-22 16:56:12
32,2496,27005,1.0,163.5,0.3,12.3,123.0,credit_card,2018-09-09 18:14:47
