customer_key,store_key,customer_cumulative_spent,customer_level,date_time
10778,142,183.3,Platinum,2018-12-24 22:44:15
38338,15,806.8,Diamond,2018-12-24 22:56:33
2215,106,483.7,VIP,2018-12-25 00:11:10
2215,41,342.5,VIP,2018-12-25 00:11:10
2215,187,766.6,VIP,2018-12-25 00:11:10
2215,201,899.6,VIP,2018-12-25 00:11:10
25464,182,682.6,VIP,2018-12-25 00:26:38
25464,103,392.6,VIP,2018-12-25 00:26:38
13725,157,227.8,VIP,2018-12-25 00:57:28
13725,104,772.3,VIP,2018-12-25 00:57:28
38457,251,335.6,Platinum,2018-12-25 01:11:03
11985,257,156.6,Platinum,2018-12-25 01:33:49
11985,204,320.1,Platinum,2018-12-25 01:33:49
11808,76,220.9,VIP,2018-12-25 01:59:41
11808,83,145.1,VIP,2018-12-25 01:59:41
11808,170,646.5,VIP,2018-12-25 01:59:41
38431,219,96.6,Member,2018-12-25 07:51:57
38435,1,910.9,Diamond,2018-12-25 07:57:30
10224,27,599.0,VIP,2018-12-25 08:21:56
10224,69,967.9,VIP,2018-12-25 08:21:56
26561,47,466.1,VIP,2018-12-25 08:38:07
26561,5,1053.0,VIP,2018-12-25 08:38:07
38414,64,1574.1,VIP,2018-12-25 08:56:42
38439,52,195.2,Gold,2018-12-25 09:08:40
4497,267,807.0,VIP,2018-12-25 09:08:41
4497,132,424.3,VIP,2018-12-25 09:08:41
38468,58,1108.2,VIP,2018-12-25 09:32:40
38483,232,401.9,Platinum,2018-12-25 09:36:26
474,247,273.0,Diamond,2018-12-25 09:43:20
474,31,387.1,Diamond,2018-12-25 09:43:20
3938,235,1738.0,VIP,2018-12-25 09:45:45
3938,34,1187.9,VIP,2018-12-25 09:45:45
38440,280,931.3,Diamond,2018-12-25 09:50:42
38461,61,196.5,Gold,2018-12-25 10:03:02
38434,105,1160.8,VIP,2018-12-25 10:13:08
18677,144,238.8,Diamond,2018-12-25 10:17:37
18677,163,290.5,Diamond,2018-12-25 10:17:37
18677,265,164.6,Diamond,2018-12-25 10:17:37
6066,182,1265.3,VIP,2018-12-25 10:18:50
6066,295,435.6,VIP,2018-12-25 10:18:50
6066,269,599.8,VIP,2018-12-25 10:18:50
12085,70,608.3,VIP,2018-12-25 10:24:08
12085,156,210.9,VIP,2018-12-25 10:24:08
12085,227,125.9,VIP,2018-12-25 10:24:08
12085,35,393.7,VIP,2018-12-25 10:24:08
38412,10,237.6,Gold,2018-12-25 10:27:10
38463,28,125.5,Gold,2018-12-25 10:28:16
25760,163,319.7,VIP,2018-12-25 10:31:25
25760,204,1148.8,VIP,2018-12-25 10:31:25
38479,33,2593.5,VIP,2018-12-25 10:35:22
38480,5,256.5,Platinum,2018-12-25 10:49:55
38411,117,169.4,Gold,2018-12-25 10:50:20
38406,141,408.2,Platinum,2018-12-25 11:05:58
8744,63,234.1,Platinum,2018-12-25 11:26:29
8744,178,79.5,Platinum,2018-12-25 11:26:29
6979,140,178.5,Platinum,2018-12-25 11:40:53
6979,145,72.7,Platinum,2018-12-25 11:40:53
6979,239,146.6,Platinum,2018-12-25 11:40:53
38438,120,642.9,Diamond,2018-12-25 11:51:33
38482,237,622.0,Diamond,2018-12-25 11:58:44
38484,138,974.8,Diamond,2018-12-25 12:13:41
38481,102,423.0,Platinum,2018-12-25 12:15:07
6950,91,290.5,Diamond,2018-12-25 12:27:23
6950,247,543.5,Diamond,2018-12-25 12:27:23
23739,286,188.2,VIP,2018-12-25 12:48:45
23739,216,819.3,VIP,2018-12-25 12:48:45
23739,237,282.1,VIP,2018-12-25 12:48:45
38485,34,185.6,Gold,2018-12-25 12:51:12
19367,142,2358.8,VIP,2018-12-25 12:57:33
19367,0,211.3,VIP,2018-12-25 12:57:33
15523,94,191.9,Platinum,2018-12-25 13:06:49
15523,96,265.1,Platinum,2018-12-25 13:06:49
38467,151,476.3,Platinum,2018-12-25 13:09:20
38407,136,490.3,Platinum,2018-12-25 13:19:23
38478,41,351.7,Platinum,2018-12-25 13:30:46
38424,274,872.2,Diamond,2018-12-25 13:42:17
23159,227,678.3,Diamond,2018-12-25 13:44:33
23159,187,65.7,Diamond,2018-12-25 13:44:33
25425,286,466.4,Diamond,2018-12-25 13:48:39
25425,107,131.9,Diamond,2018-12-25 13:48:39
38443,50,111.1,Gold,2018-12-25 13:53:10
21276,139,191.6,VIP,2018-12-25 13:59:03
21276,148,2212.1,VIP,2018-12-25 13:59:03
24292,295,42.5,Diamond,2018-12-25 13:59:42
24292,281,633.8,Diamond,2018-12-25 13:59:42
24292,152,190.6,Diamond,2018-12-25 13:59:42
38419,217,888.7,Diamond,2018-12-25 14:04:56
1776,61,206.6,VIP,2018-12-25 14:11:36
1776,213,1039.9,VIP,2018-12-25 14:11:36
1776,209,107.2,VIP,2018-12-25 14:11:36
1776,140,1629.6,VIP,2018-12-25 14:11:36
22617,89,290.6,VIP,2018-12-25 14:14:04
22617,7,1023.6,VIP,2018-12-25 14:14:04
38442,287,925.3,Diamond,2018-12-25 14:21:52
38448,292,223.0,Gold,2018-12-25 14:25:30
30067,220,793.9,VIP,2018-12-25 14:50:08
30067,57,1015.6,VIP,2018-12-25 14:50:08
38422,41,594.8,Diamond,2018-12-25 14:57:53
38429,35,132.7,Gold,2018-12-25 15:11:00
38476,131,466.0,Platinum,2018-12-25 15:12:04
38408,258,168.0,Gold,2018-12-25 15:22:52
38436,171,342.2,Platinum,2018-12-25 15:32:59
2788,57,93.5,Diamond,2018-12-25 15:33:43
2788,89,310.1,Diamond,2018-12-25 15:33:43
2788,139,107.9,Diamond,2018-12-25 15:33:43
38458,163,593.1,Diamond,2018-12-25 15:56:25
38416,264,330.5,Platinum,2018-12-25 16:05:53
4490,82,172.3,VIP,2018-12-25 16:06:48
4490,193,1704.3,VIP,2018-12-25 16:06:48
38430,196,732.9,Diamond,2018-12-25 16:19:04
38418,71,47.7,Member,2018-12-25 16:27:15
38413,85,252.4,Platinum,2018-12-25 16:27:41
10604,57,296.6,Diamond,2018-12-25 16:43:56
10604,22,334.3,Diamond,2018-12-25 16:43:56
22807,11,764.9,VIP,2018-12-25 16:55:38
22807,250,617.1,VIP,2018-12-25 16:55:38
22807,198,1231.3,VIP,2018-12-25 16:55:38
16123,156,1323.8,VIP,2018-12-25 17:03:01
16123,7,367.4,VIP,2018-12-25 17:03:01
38432,269,989.6,Diamond,2018-12-25 17:04:48
38486,140,326.6,Platinum,2018-12-25 17:16:29
18909,86,447.8,VIP,2018-12-25 17:18:33
18909,233,909.0,VIP,2018-12-25 17:18:33
38441,138,554.7,Diamond,2018-12-25 17:19:41
38464,56,414.1,Platinum,2018-12-25 17:28:49
38405,275,304.3,Platinum,2018-12-25 17:32:47
38420,79,246.2,Gold,2018-12-25 17:33:17
38462,53,447.5,Platinum,2018-12-25 17:53:55
38421,183,340.9,Platinum,2018-12-25 17:58:55
38444,78,309.9,Platinum,2018-12-25 18:02:36
13714,174,70.2,Platinum,2018-12-25 18:27:09
13714,45,313.9,Platinum,2018-12-25 18:27:09
38415,180,1119.3,VIP,2018-12-25 18:27:38
38454,154,901.3,Diamond,2018-12-25 18:28:25
38447,35,199.4,Gold,2018-12-25 18:29:15
8056,294,588.8,Diamond,2018-12-25 18:29:27
8056,98,177.7,Diamond,2018-12-25 18:29:27
1618,23,715.9,VIP,2018-12-25 18:43:55
1618,260,1304.0,VIP,2018-12-25 18:43:55
1618,139,712.9,VIP,2018-12-25 18:43:55
1618,220,346.7,VIP,2018-12-25 18:43:55
12996,28,527.3,VIP,2018-12-25 18:54:18
12996,93,1040.5,VIP,2018-12-25 18:54:18
9695,151,196.0,Diamond,2018-12-25 18:55:36
9695,27,344.3,Diamond,2018-12-25 18:55:36
38425,273,153.4,Gold,2018-12-25 18:55:38
17922,142,1890.1,VIP,2018-12-25 19:08:17
17922,7,294.5,VIP,2018-12-25 19:08:17
6838,254,89.8,Diamond,2018-12-25 19:12:53
6838,144,845.5,Diamond,2018-12-25 19:12:53
12425,253,665.6,Diamond,2018-12-25 19:13:03
12425,124,324.3,Diamond,2018-12-25 19:13:03
11115,35,1027.6,VIP,2018-12-25 19:15:06
11115,180,51.8,VIP,2018-12-25 19:15:06
38460,201,233.2,Gold,2018-12-25 19:15:31
38446,68,190.2,Gold,2018-12-25 19:18:00
10259,251,146.1,VIP,2018-12-25 19:22:00
10259,160,39.2,VIP,2018-12-25 19:22:00
10259,12,1306.9,VIP,2018-12-25 19:22:00
20686,96,330.5,VIP,2018-12-25 19:42:45
20686,278,547.8,VIP,2018-12-25 19:42:45
20686,266,1411.0,VIP,2018-12-25 19:42:45
26735,73,1318.4,VIP,2018-12-25 19:46:24
26735,9,267.7,VIP,2018-12-25 19:46:24
38473,209,171.7,Gold,2018-12-25 20:01:03
12420,113,34.9,Diamond,2018-12-25 20:05:55
12420,293,914.9,Diamond,2018-12-25 20:05:55
261,209,810.9,VIP,2018-12-25 20:07:12
261,71,455.5,VIP,2018-12-25 20:07:12
20575,177,474.7,VIP,2018-12-25 20:08:14
20575,183,962.3,VIP,2018-12-25 20:08:14
38423,58,132.1,Gold,2018-12-25 20:16:38
38427,255,1049.0,VIP,2018-12-25 20:21:56
37866,74,2448.7,VIP,2018-12-25 20:34:15
37866,65,78.5,VIP,2018-12-25 20:34:15
38472,67,716.5,Diamond,2018-12-25 20:34:39
30829,146,562.6,VIP,2018-12-25 20:38:59
30829,21,880.2,VIP,2018-12-25 20:38:59
38450,172,236.7,Gold,2018-12-25 20:39:11
38451,232,317.3,Platinum,2018-12-25 20:49:27
38428,124,181.1,Gold,2018-12-25 20:52:23
38477,167,247.6,Gold,2018-12-25 21:05:14
38410,22,524.2,Diamond,2018-12-25 21:08:01
38417,267,165.2,Gold,2018-12-25 21:09:00
38471,125,180.0,Gold,2018-12-25 21:18:20
38456,99,625.0,Diamond,2018-12-25 21:19:14
38409,255,1685.1,VIP,2018-12-25 21:21:30
3277,148,383.9,Diamond,2018-12-25 21:22:15
3277,128,508.8,Diamond,2018-12-25 21:22:15
12369,267,771.9,VIP,2018-12-25 21:22:34
12369,250,83.4,VIP,2018-12-25 21:22:34
12369,150,345.6,VIP,2018-12-25 21:22:34
13140,107,215.4,Diamond,2018-12-25 21:30:24
13140,221,433.8,Diamond,2018-12-25 21:30:24
38459,131,585.3,Diamond,2018-12-25 21:34:57
38426,100,517.9,Diamond,2018-12-25 21:48:06
38488,277,237.6,Gold,2018-12-25 21:48:21
18005,216,542.3,VIP,2018-12-25 21:50:37
18005,167,1779.4,VIP,2018-12-25 21:50:37
38455,200,1468.1,VIP,2018-12-25 21:52:02
38469,198,379.3,Platinum,2018-12-25 21:52:22
38474,108,377.6,Platinum,2018-12-25 21:54:56
38470,54,192.5,Gold,2018-12-25 22:07:30
38449,133,1108.0,VIP,2018-12-25 22:13:15
38453,128,383.9,Platinum,2018-12-25 22:14:31
33773,53,292.6,Platinum,2018-12-25 22:15:25
33773,162,172.5,Platinum,2018-12-25 22:15:25
8809,20,114.5,VIP,2018-12-25 22:21:25
8809,19,316.3,VIP,2018-12-25 22:21:25
8809,194,636.8,VIP,2018-12-25 22:21:25
38437,162,1891.2,VIP,2018-12-25 22:31:44
31997,149,203.4,Diamond,2018-12-25 22:39:42
31997,249,319.3,Diamond,2018-12-25 22:39:42
38465,65,321.4,Platinum,2018-12-25 23:03:22
1106,171,85.2,VIP,2018-12-25 23:15:31
1106,126,924.0,VIP,2018-12-25 23:15:31
38452,20,335.8,Platinum,2018-12-25 23:19:51
36636,138,173.9,Diamond,2018-12-25 23:22:33
36636,46,717.7,Diamond,2018-12-25 23:22:33
14183,145,1831.2,VIP,2018-12-25 23:27:23
14183,36,233.6,VIP,2018-12-25 23:27:23
34596,50,631.4,VIP,2018-12-25 23:38:03
34596,85,1029.7,VIP,2018-12-25 23:38:03
38466,226,1371.0,VIP,2018-12-25 23:44:42
38487,198,159.3,Gold,2018-12-25 23:46:57
38445,207,125.7,Gold,2018-12-25 23:49:29
38433,151,701.0,Diamond,2018-12-25 23:51:57
38576,283,535.2,Diamond,2018-12-26 00:27:30
38506,84,677.4,Diamond,2018-12-26 00:57:58
38573,234,407.9,Platinum,2018-12-26 02:15:00
38520,151,64.8,Member,2018-12-26 03:50:48
32175,285,322.5,Diamond,2018-12-26 05:47:36
32175,282,517.4,Diamond,2018-12-26 05:47:36
38493,91,289.8,Platinum,2018-12-26 06:27:13
38570,130,74.5,Member,2018-12-26 06:31:07
15835,103,699.6,VIP,2018-12-26 06:37:26
15835,74,199.8,VIP,2018-12-26 06:37:26
15835,137,213.9,VIP,2018-12-26 06:37:26
38567,18,238.4,Gold,2018-12-26 07:03:11
19139,151,612.2,Diamond,2018-12-26 07:29:31
19139,17,162.4,Diamond,2018-12-26 07:29:31
38524,66,1456.2,VIP,2018-12-26 07:51:24
38549,84,919.6,Diamond,2018-12-26 08:01:21
20617,109,54.4,Platinum,2018-12-26 08:23:01
20617,38,241.2,Platinum,2018-12-26 08:23:01
38513,66,1270.3,VIP,2018-12-26 08:35:15
38521,205,637.0,Diamond,2018-12-26 08:47:06
38507,260,1050.6,VIP,2018-12-26 08:51:40
38581,284,153.8,Gold,2018-12-26 09:07:08
38558,249,1112.7,VIP,2018-12-26 09:14:26
38560,157,295.3,Platinum,2018-12-26 09:23:55
38569,116,224.3,Gold,2018-12-26 09:33:35
38517,144,365.5,Platinum,2018-12-26 09:36:53
38556,146,179.3,Gold,2018-12-26 09:36:58
38545,271,405.8,Platinum,2018-12-26 09:37:14
38583,210,48.1,Member,2018-12-26 09:58:48
21942,295,456.6,Diamond,2018-12-26 10:03:34
21942,110,210.5,Diamond,2018-12-26 10:03:34
13417,223,263.6,Diamond,2018-12-26 10:06:54
13417,48,565.5,Diamond,2018-12-26 10:06:54
580,179,306.9,VIP,2018-12-26 10:14:31
580,190,307.1,VIP,2018-12-26 10:14:31
580,278,2673.5,VIP,2018-12-26 10:14:31
38528,146,369.8,Platinum,2018-12-26 10:14:31
38552,214,177.0,Gold,2018-12-26 10:25:49
18704,44,345.2,VIP,2018-12-26 10:42:45
18704,208,2471.5,VIP,2018-12-26 10:42:45
38535,252,569.5,Diamond,2018-12-26 10:53:16
38585,144,245.6,Gold,2018-12-26 11:02:31
14563,184,837.7,VIP,2018-12-26 11:04:33
14563,212,162.9,VIP,2018-12-26 11:04:33
14563,232,1826.3,VIP,2018-12-26 11:04:33
14563,279,432.4,VIP,2018-12-26 11:04:33
38514,261,224.0,Gold,2018-12-26 11:05:42
38502,176,105.4,Gold,2018-12-26 11:10:30
36497,91,1065.4,VIP,2018-12-26 11:13:03
36497,34,251.9,VIP,2018-12-26 11:13:03
38559,236,390.8,Platinum,2018-12-26 11:20:29
1157,91,433.4,VIP,2018-12-26 11:27:15
1157,138,781.3,VIP,2018-12-26 11:27:15
1157,162,403.0,VIP,2018-12-26 11:27:15
38512,95,151.7,Gold,2018-12-26 11:27:56
38550,225,1060.2,VIP,2018-12-26 11:29:37
38541,58,451.3,Platinum,2018-12-26 11:30:41
20595,49,868.6,VIP,2018-12-26 11:35:41
20595,223,147.8,VIP,2018-12-26 11:35:41
32523,68,173.8,Diamond,2018-12-26 11:36:32
32523,47,336.7,Diamond,2018-12-26 11:36:32
38532,167,177.5,Gold,2018-12-26 11:49:18
38540,153,375.2,Platinum,2018-12-26 11:51:12
27310,144,377.3,Diamond,2018-12-26 11:53:31
27310,8,395.2,Diamond,2018-12-26 11:53:31
38557,84,203.7,Gold,2018-12-26 12:03:51
38489,35,435.7,Platinum,2018-12-26 12:04:55
38566,96,892.1,Diamond,2018-12-26 12:06:58
38580,54,1071.6,VIP,2018-12-26 12:07:10
7407,132,40.6,VIP,2018-12-26 12:13:51
7407,71,2595.4,VIP,2018-12-26 12:13:51
38508,15,583.9,Diamond,2018-12-26 12:14:03
37458,233,197.8,Platinum,2018-12-26 12:15:39
37458,79,287.6,Platinum,2018-12-26 12:15:39
38554,2,626.3,Diamond,2018-12-26 12:26:23
12328,247,894.1,VIP,2018-12-26 12:35:07
12328,230,915.9,VIP,2018-12-26 12:35:07
12328,125,1636.3,VIP,2018-12-26 12:35:07
7040,15,1611.6,VIP,2018-12-26 12:36:24
7040,157,523.6,VIP,2018-12-26 12:36:24
12207,11,862.5,VIP,2018-12-26 12:43:27
12207,246,636.6,VIP,2018-12-26 12:43:27
12207,279,325.9,VIP,2018-12-26 12:43:27
28945,247,313.0,VIP,2018-12-26 12:47:59
28945,62,1680.1,VIP,2018-12-26 12:47:59
22422,127,1139.0,VIP,2018-12-26 13:04:12
22422,120,272.7,VIP,2018-12-26 13:04:12
22422,203,507.7,VIP,2018-12-26 13:04:12
38519,56,610.2,Diamond,2018-12-26 13:06:30
38539,209,201.2,Gold,2018-12-26 13:30:42
38525,259,818.9,Diamond,2018-12-26 13:37:03
33054,90,410.9,VIP,2018-12-26 14:18:32
33054,97,1412.6,VIP,2018-12-26 14:18:32
38546,219,196.1,Gold,2018-12-26 14:19:32
38572,214,507.6,Diamond,2018-12-26 14:48:56
20048,107,164.8,Diamond,2018-12-26 14:51:05
20048,163,423.3,Diamond,2018-12-26 14:51:05
1385,96,618.8,VIP,2018-12-26 14:55:06
1385,40,419.8,VIP,2018-12-26 14:55:06
1385,21,1808.5,VIP,2018-12-26 14:55:06
1385,66,1855.8,VIP,2018-12-26 14:55:06
38510,167,1542.8,VIP,2018-12-26 15:02:49
38571,184,908.1,Diamond,2018-12-26 15:27:43
13724,72,537.4,VIP,2018-12-26 15:35:45
13724,284,1619.0,VIP,2018-12-26 15:35:45
23742,220,166.7,Diamond,2018-12-26 15:41:26
23742,84,542.9,Diamond,2018-12-26 15:41:26
35801,91,195.2,Diamond,2018-12-26 15:45:45
35801,107,460.3,Diamond,2018-12-26 15:45:45
20606,285,878.2,VIP,2018-12-26 15:54:38
20606,17,96.9,VIP,2018-12-26 15:54:38
20606,236,379.6,VIP,2018-12-26 15:54:38
38561,140,531.3,Diamond,2018-12-26 16:02:09
38503,281,1704.6,VIP,2018-12-26 16:03:16
38537,250,1899.2,VIP,2018-12-26 16:03:40
24517,212,294.9,Platinum,2018-12-26 16:05:01
24517,124,143.0,Platinum,2018-12-26 16:05:01
38501,294,824.0,Diamond,2018-12-26 16:14:02
28293,44,315.7,Diamond,2018-12-26 16:14:38
28293,158,399.4,Diamond,2018-12-26 16:14:38
16477,53,148.2,Platinum,2018-12-26 16:18:42
16477,82,216.0,Platinum,2018-12-26 16:18:42
16477,21,86.5,Platinum,2018-12-26 16:18:42
38531,132,199.5,Gold,2018-12-26 16:21:49
38578,16,519.3,Diamond,2018-12-26 16:32:34
11593,199,275.4,Platinum,2018-12-26 16:44:07
11593,45,72.6,Platinum,2018-12-26 16:44:07
29826,287,1041.0,VIP,2018-12-26 16:45:59
29826,288,1055.3,VIP,2018-12-26 16:45:59
22509,211,65.5,Diamond,2018-12-26 16:53:54
22509,11,920.9,Diamond,2018-12-26 16:53:54
38575,251,660.8,Diamond,2018-12-26 17:05:31
38568,202,139.8,Gold,2018-12-26 17:12:18
4215,89,426.1,VIP,2018-12-26 17:12:37
4215,242,720.7,VIP,2018-12-26 17:12:37
38584,67,174.9,Gold,2018-12-26 17:16:00
38538,52,165.0,Gold,2018-12-26 17:29:38
38494,56,383.8,Platinum,2018-12-26 17:30:10
27970,282,296.4,VIP,2018-12-26 17:42:53
27970,245,258.7,VIP,2018-12-26 17:42:53
27970,30,1500.0,VIP,2018-12-26 17:42:53
11008,105,256.1,Diamond,2018-12-26 17:54:04
11008,3,267.6,Diamond,2018-12-26 17:54:04
11008,171,331.0,Diamond,2018-12-26 17:54:04
21438,11,168.8,VIP,2018-12-26 17:54:41
21438,82,1512.9,VIP,2018-12-26 17:54:41
21438,273,288.3,VIP,2018-12-26 17:54:41
33562,109,401.1,Diamond,2018-12-26 17:54:57
33562,46,435.0,Diamond,2018-12-26 17:54:57
17236,202,584.1,VIP,2018-12-26 17:56:37
17236,238,436.9,VIP,2018-12-26 17:56:37
17236,266,264.4,VIP,2018-12-26 17:56:37
38582,89,887.0,Diamond,2018-12-26 18:01:40
38523,197,110.0,Gold,2018-12-26 18:12:36
3605,55,170.2,VIP,2018-12-26 18:14:15
3605,240,1147.6,VIP,2018-12-26 18:14:15
6350,95,182.8,Diamond,2018-12-26 18:15:51
6350,127,56.7,Diamond,2018-12-26 18:15:51
6350,198,473.1,Diamond,2018-12-26 18:15:51
38542,213,1685.3,VIP,2018-12-26 18:21:01
38544,64,385.6,Platinum,2018-12-26 18:23:29
7779,280,481.0,Diamond,2018-12-26 18:23:58
7779,265,203.8,Diamond,2018-12-26 18:23:58
7779,236,196.2,Diamond,2018-12-26 18:23:58
38565,221,575.9,Diamond,2018-12-26 18:25:32
38504,138,641.8,Diamond,2018-12-26 18:32:02
28007,204,833.8,VIP,2018-12-26 18:32:53
28007,13,1519.8,VIP,2018-12-26 18:32:53
28007,8,430.7,VIP,2018-12-26 18:32:53
17171,223,395.1,Diamond,2018-12-26 18:36:31
17171,238,166.5,Diamond,2018-12-26 18:36:31
38547,243,58.4,Member,2018-12-26 18:37:44
14575,184,889.3,VIP,2018-12-26 18:42:05
14575,182,509.9,VIP,2018-12-26 18:42:05
14575,74,973.3,VIP,2018-12-26 18:42:05
38562,240,491.0,Platinum,2018-12-26 18:45:21
36421,35,2183.5,VIP,2018-12-26 18:47:24
36421,152,1764.8,VIP,2018-12-26 18:47:24
38579,141,301.4,Platinum,2018-12-26 18:48:53
38515,130,246.9,Gold,2018-12-26 18:50:04
38522,254,390.3,Platinum,2018-12-26 18:50:44
38551,196,879.6,Diamond,2018-12-26 18:56:38
38490,238,820.8,Diamond,2018-12-26 19:10:55
38516,225,1110.3,VIP,2018-12-26 19:28:08
38526,40,1669.7,VIP,2018-12-26 19:33:09
38548,216,285.3,Platinum,2018-12-26 19:34:54
38530,117,1647.7,VIP,2018-12-26 19:42:54
4868,118,185.3,Diamond,2018-12-26 19:44:28
4868,68,360.0,Diamond,2018-12-26 19:44:28
32441,90,387.0,Diamond,2018-12-26 19:45:21
32441,38,221.5,Diamond,2018-12-26 19:45:21
38563,272,121.1,Gold,2018-12-26 19:48:17
26170,23,148.5,Diamond,2018-12-26 19:58:48
26170,277,371.8,Diamond,2018-12-26 19:58:48
38564,73,539.5,Diamond,2018-12-26 20:01:11
38498,48,217.5,Gold,2018-12-26 20:16:02
22262,164,1010.5,VIP,2018-12-26 20:25:50
22262,279,230.7,VIP,2018-12-26 20:25:50
34140,108,1215.7,VIP,2018-12-26 20:39:11
34140,127,177.1,VIP,2018-12-26 20:39:11
30658,87,1716.7,VIP,2018-12-26 20:45:15
30658,205,75.5,VIP,2018-12-26 20:45:15
38505,181,115.0,Gold,2018-12-26 20:52:04
38577,91,190.7,Gold,2018-12-26 20:55:07
38527,72,192.7,Gold,2018-12-26 21:14:36
6299,93,251.6,Diamond,2018-12-26 21:25:18
6299,295,172.7,Diamond,2018-12-26 21:25:18
6299,171,557.9,Diamond,2018-12-26 21:25:18
38553,123,381.7,Platinum,2018-12-26 21:25:47
38529,183,171.3,Gold,2018-12-26 21:26:46
24189,210,648.8,VIP,2018-12-26 21:28:40
24189,73,1116.4,VIP,2018-12-26 21:28:40
38518,272,223.5,Gold,2018-12-26 21:29:13
10115,75,75.2,VIP,2018-12-26 21:29:35
10115,275,1096.8,VIP,2018-12-26 21:29:35
10115,284,283.3,VIP,2018-12-26 21:29:35
10115,94,669.3,VIP,2018-12-26 21:29:35
10115,9,1857.4,VIP,2018-12-26 21:29:35
38511,243,204.1,Gold,2018-12-26 21:34:55
22125,171,148.0,VIP,2018-12-26 21:35:56
22125,163,1005.6,VIP,2018-12-26 21:35:56
38533,7,45.1,Member,2018-12-26 21:42:57
38499,129,527.7,Diamond,2018-12-26 21:43:37
38574,231,1364.8,VIP,2018-12-26 21:47:13
38497,23,518.7,Diamond,2018-12-26 21:51:15
4273,63,719.7,VIP,2018-12-26 22:13:38
4273,130,390.5,VIP,2018-12-26 22:13:38
25593,182,124.4,Diamond,2018-12-26 22:17:15
25593,51,692.6,Diamond,2018-12-26 22:17:15
23852,139,1097.4,VIP,2018-12-26 22:18:49
23852,285,57.7,VIP,2018-12-26 22:18:49
38555,99,376.3,Platinum,2018-12-26 22:24:59
20236,186,869.9,VIP,2018-12-26 22:29:46
20236,121,239.1,VIP,2018-12-26 22:29:46
38509,255,522.6,Diamond,2018-12-26 22:39:15
3856,159,1389.5,VIP,2018-12-26 22:44:01
3856,195,288.0,VIP,2018-12-26 22:44:01
3856,101,1770.8,VIP,2018-12-26 22:44:01
38534,209,1024.4,VIP,2018-12-26 22:56:14
38496,31,1945.9,VIP,2018-12-26 23:04:23
38543,21,588.5,Diamond,2018-12-26 23:13:08
38536,116,340.5,Platinum,2018-12-26 23:31:51
5307,167,229.7,Platinum,2018-12-26 23:34:00
5307,57,140.4,Platinum,2018-12-26 23:34:00
5568,96,264.2,VIP,2018-12-26 23:35:47
5568,179,202.1,VIP,2018-12-26 23:35:47
5568,26,927.6,VIP,2018-12-26 23:35:47
38491,140,69.7,Member,2018-12-26 23:38:06
38495,175,872.4,Diamond,2018-12-26 23:40:56
38492,276,390.4,Platinum,2018-12-26 23:50:49
38634,285,146.1,Gold,2018-12-27 00:14:42
38640,158,619.6,Diamond,2018-12-27 00:16:39
38616,210,233.6,Gold,2018-12-27 00:23:35
33035,11,152.2,Platinum,2018-12-27 01:33:52
33035,244,150.2,Platinum,2018-12-27 01:33:52
38661,95,277.5,Platinum,2018-12-27 03:02:50
38624,259,896.8,Diamond,2018-12-27 07:36:10
35803,207,168.6,VIP,2018-12-27 07:59:27
35803,285,1669.8,VIP,2018-12-27 07:59:27
1019,41,762.8,VIP,2018-12-27 08:03:45
1019,25,573.8,VIP,2018-12-27 08:03:45
1019,250,76.7,VIP,2018-12-27 08:03:45
38671,181,340.2,Platinum,2018-12-27 08:06:26
17007,253,1391.6,VIP,2018-12-27 08:09:26
17007,276,713.6,VIP,2018-12-27 08:09:26
17007,295,93.5,VIP,2018-12-27 08:09:26
9711,45,296.1,Diamond,2018-12-27 08:10:06
9711,248,508.1,Diamond,2018-12-27 08:10:06
38647,175,380.6,Platinum,2018-12-27 08:11:21
38633,260,563.3,Diamond,2018-12-27 08:24:53
29549,29,1296.2,VIP,2018-12-27 08:26:27
29549,44,1075.4,VIP,2018-12-27 08:26:27
38663,73,76.7,Member,2018-12-27 08:29:45
38648,113,188.0,Gold,2018-12-27 08:34:11
8210,216,2090.2,VIP,2018-12-27 08:48:55
8210,8,658.2,VIP,2018-12-27 08:48:55
38674,213,1153.7,VIP,2018-12-27 09:06:00
24716,121,145.6,VIP,2018-12-27 09:07:28
24716,152,250.6,VIP,2018-12-27 09:07:28
24716,263,809.2,VIP,2018-12-27 09:07:28
38619,68,100.0,Gold,2018-12-27 09:08:33
38635,166,645.5,Diamond,2018-12-27 09:18:44
10822,244,111.1,Diamond,2018-12-27 09:21:59
10822,74,728.5,Diamond,2018-12-27 09:21:59
38644,251,32.4,Member,2018-12-27 09:24:23
38597,121,91.9,Member,2018-12-27 09:26:49
14559,39,290.1,VIP,2018-12-27 09:29:30
14559,1,349.9,VIP,2018-12-27 09:29:30
14559,227,789.6,VIP,2018-12-27 09:29:30
38675,88,331.1,Platinum,2018-12-27 09:38:25
23401,68,224.1,Diamond,2018-12-27 09:50:39
23401,38,443.1,Diamond,2018-12-27 09:50:39
23401,59,170.9,Diamond,2018-12-27 09:50:39
38679,264,268.7,Platinum,2018-12-27 09:51:42
38603,246,613.3,Diamond,2018-12-27 09:52:58
7114,109,167.8,Diamond,2018-12-27 09:53:40
7114,61,725.0,Diamond,2018-12-27 09:53:40
38614,101,191.0,Gold,2018-12-27 09:56:19
38688,116,252.9,Platinum,2018-12-27 09:58:14
